shower,pdg,kinetic_energy,x,y,nx,ny,nz,time,weight,time_transformed,X_transformed,Y_transformed,Z_transformed,injection_height,zenith,azimuth,primary_pdg,primary_name,primary_total_energy,primary_kinetic_energy,primary_x,primary_y,primary_z,primary_nx,primary_ny,primary_nz,primary_time,plane,event_id
0.0,22.0,10.843155860900879,0.37937042117118835,-2.277453660964966,0.00036237796302884817,-0.0003039651783183217,-0.9999998807907104,2.80741723282485e-05,1.0,0.9439118500503955,552.458461463349,60.87593229038765,6386987.133028246,4000.0,2.6528754873481395,6.053331840250282,211.0,PiPlus,143313.11497708265,143312.97540668264,1.9326762412674725e-11,7.105427357601002e-15,12000.000000000413,0.0,-8.673617379884035e-19,-1.0,0.0,0.0,33619162.0
0.0,22.0,1.0048125982284546,9.168074607849121,-8.367879867553711,0.0017619479913264513,-0.004153914749622345,-0.9999898076057434,2.7330916151477867e-05,1.0,0.9173436850572818,560.547222504212,67.85920449951583,6386986.758239325,4000.0,2.6528754873481395,6.053331840250282,211.0,PiPlus,143313.11497708265,143312.97540668264,1.9326762412674725e-11,7.105427357601002e-15,12000.000000000413,0.0,-8.673617379884035e-19,-1.0,0.0,0.0,33619162.0
0.0,-11.0,1.2849597930908203,-4.541734218597412,-16.05804443359375,-0.0030762203969061375,-0.014942910522222519,-0.9998835921287537,2.505512922042589e-05,1.0,0.8359942330607066,546.1183778756924,74.06073396788497,6386987.426793025,4000.0,2.6528754873481395,6.053331840250282,211.0,PiPlus,143313.11497708265,143312.97540668264,1.9326762412674725e-11,7.105427357601002e-15,12000.000000000413,0.0,-8.673617379884035e-19,-1.0,0.0,0.0,33619162.0
0.0,22.0,3.2249529361724854,-4.37825870513916,-9.420424461364746,-0.001787045388482511,-0.005005615763366222,-0.9999858736991882,2.5671086452665856e-05,1.0,0.8580120162777349,546.9799819613623,67.47736341996303,6386987.386871006,4000.0,2.6528754873481395,6.053331840250282,211.0,PiPlus,143313.11497708265,143312.97540668264,1.9326762412674725e-11,7.105427357601002e-15,12000.000000000413,0.0,-8.673617379884035e-19,-1.0,0.0,0.0,33619162.0
0.0,22.0,10.081775665283203,-0.3485601544380188,0.5342705249786377,-0.00019066929235123098,0.000624295265879482,-0.9999997615814209,2.518136431015112e-05,1.0,0.8405065866698115,552.0315556621352,58.003122517659534,6386987.152808725,4000.0,2.6528754873481395,6.053331840250282,211.0,PiPlus,143313.11497708265,143312.97540668264,1.9326762412674725e-11,7.105427357601002e-15,12000.000000000413,0.0,-8.673617379884035e-19,-1.0,0.0,0.0,33619162.0
0.0,22.0,1.0168936252593994,4.463253498077393,-7.659348487854004,0.0008713247952982783,-0.0012668385170400143,-0.9999988079071045,2.4893876577888462e-05,1.0,0.8302301547436931,555.948286306111,66.65848093169622,6386986.971328861,4000.0,2.6528754873481395,6.053331840250282,211.0,PiPlus,143313.11497708265,143312.97540668264,1.9326762412674725e-11,7.105427357601002e-15,12000.000000000413,0.0,-8.673617379884035e-19,-1.0,0.0,0.0,33619162.0
0.0,22.0,4.505883693695068,2.5577926635742188,-7.520164966583252,-0.000679932942148298,-0.0015057396376505494,-0.9999986290931702,2.6316777741843905e-05,1.0,0.8810926622806171,554.0701424811244,66.31913475040497,6386987.058351768,4000.0,2.6528754873481395,6.053331840250282,211.0,PiPlus,143313.11497708265,143312.97540668264,1.9326762412674725e-11,7.105427357601002e-15,12000.000000000413,0.0,-8.673617379884035e-19,-1.0,0.0,0.0,33619162.0
0.0,11.0,1.0945699214935303,2.3729491233825684,-6.401505947113037,-0.001575155765749514,0.0035641088616102934,-0.9999924302101135,2.631677678898364e-05,1.0,0.8810926282200207,554.0043673847496,65.1872206703308,6386987.061399426,4000.0,2.6528754873481395,6.053331840250282,211.0,PiPlus,143313.11497708265,143312.97540668264,1.9326762412674725e-11,7.105427357601002e-15,12000.000000000413,0.0,-8.673617379884035e-19,-1.0,0.0,0.0,33619162.0
0.0,22.0,1.2205770015716553,-3.9256722927093506,-1.919293999671936,-0.0006456864066421986,-0.000196859662537463,-0.9999997615814209,2.3898823929889156e-05,1.0,0.7946613646614569,548.2197399543284,60.065785111961524,6386987.329427405,4000.0,2.6528754873481395,6.053331840250282,211.0,PiPlus,143313.11497708265,143312.97540668264,1.9326762412674725e-11,7.105427357601002e-15,12000.000000000413,0.0,-8.673617379884035e-19,-1.0,0.0,0.0,33619162.0
0.0,11.0,2.302288293838501,-9.40920352935791,-2.9776878356933594,-0.004491720348596573,-0.0011889191810041666,-0.9999892115592957,2.7626400282673523e-05,1.0,0.9279059533515898,542.6611356141483,60.54001647846894,6386987.586982711,4000.0,2.6528754873481395,6.053331840250282,211.0,PiPlus,143313.11497708265,143312.97540668264,1.9326762412674725e-11,7.105427357601002e-15,12000.000000000413,0.0,-8.673617379884035e-19,-1.0,0.0,0.0,33619162.0
0.0,-11.0,1.1992775201797485,-21.674779891967773,-24.91265869140625,-0.013169576413929462,-0.010088207200169563,-0.9998623728752136,2.7545085617268424e-05,1.0,0.9249993088939156,528.1663676537835,81.05922587146588,6386988.258590938,4000.0,2.6528754873481395,6.053331840250282,211.0,PiPlus,143313.11497708265,143312.97540668264,1.9326762412674725e-11,7.105427357601002e-15,12000.000000000413,0.0,-8.673617379884035e-19,-1.0,0.0,0.0,33619162.0
0.0,-11.0,1.3140671253204346,-2.225947380065918,-20.892154693603516,-0.001677601714618504,-0.009017916396260262,-0.9999579191207886,2.7298898168834017e-05,1.0,0.9161991818937502,547.9095536631369,79.11209933783553,6386987.343799741,4000.0,2.6528754873481395,6.053331840250282,211.0,PiPlus,143313.11497708265,143312.97540668264,1.9326762412674725e-11,7.105427357601002e-15,12000.000000000413,0.0,-8.673617379884035e-19,-1.0,0.0,0.0,33619162.0
0.0,11.0,2.277043342590332,-2.5619101524353027,-20.73837661743164,-0.0009632574510760605,-0.005130322650074959,-0.9999863505363464,2.7298894765074104e-05,1.0,0.9161990602241862,547.5920213672845,78.92375003888282,6386987.358512449,4000.0,2.6528754873481395,6.053331840250282,211.0,PiPlus,143313.11497708265,143312.97540668264,1.9326762412674725e-11,7.105427357601002e-15,12000.000000000413,0.0,-8.673617379884035e-19,-1.0,0.0,0.0,33619162.0
0.0,22.0,11.751921653747559,6.816567420959473,-2.8862457275390625,0.001374306040816009,-0.0003859816933982074,-0.9999989867210388,2.2912462206900304e-05,1.0,0.7594032372239949,558.7887744970944,62.160158875651554,6386986.839716182,4000.0,2.6528754873481395,6.053331840250282,211.0,PiPlus,143313.11497708265,143312.97540668264,1.9326762412674725e-11,7.105427357601002e-15,12000.000000000413,0.0,-8.673617379884035e-19,-1.0,0.0,0.0,33619162.0
0.0,22.0,1.6093133687973022,2.5610363483428955,-14.844453811645508,-0.001175810699351132,-0.005922073498368263,-0.9999817609786987,2.3868125678590127e-05,1.0,0.7935640361346272,553.3018158489577,73.6029266495484,6386987.093951819,4000.0,2.6528754873481395,6.053331840250282,211.0,PiPlus,143313.11497708265,143312.97540668264,1.9326762412674725e-11,7.105427357601002e-15,12000.000000000413,0.0,-8.673617379884035e-19,-1.0,0.0,0.0,33619162.0
0.0,-11.0,1.305686354637146,-3.167480945587158,-21.162044525146484,-0.00828904751688242,-0.01395269576460123,-0.9998682737350464,2.3880131194305028e-05,1.0,0.7939931809332978,546.9458428672588,79.2811957012745,6386987.388452825,4000.0,2.6528754873481395,6.053331840250282,211.0,PiPlus,143313.11497708265,143312.97540668264,1.9326762412674725e-11,7.105427357601002e-15,12000.000000000413,0.0,-8.673617379884035e-19,-1.0,0.0,0.0,33619162.0
0.0,22.0,4.016240119934082,9.884955406188965,-4.83221435546875,0.0013340951409190893,-0.0006002490408718586,-0.999998927116394,2.4346196261202643e-05,1.0,0.8106529733196363,561.6317930417532,64.41885130964123,6386986.707986262,4000.0,2.6528754873481395,6.053331840250282,211.0,PiPlus,143313.11497708265,143312.97540668264,1.9326762412674725e-11,7.105427357601002e-15,12000.000000000413,0.0,-8.673617379884035e-19,-1.0,0.0,0.0,33619162.0
0.0,11.0,3.600698947906494,-4.000661373138428,7.470204830169678,-0.0012437701225280762,0.005212828051298857,-0.9999856352806091,2.4964984715390158e-05,1.0,0.8327719603667645,549.1343492215019,50.72073264382175,6386987.287049417,4000.0,2.6528754873481395,6.053331840250282,211.0,PiPlus,143313.11497708265,143312.97540668264,1.9326762412674725e-11,7.105427357601002e-15,12000.000000000413,0.0,-8.673617379884035e-19,-1.0,0.0,0.0,33619162.0
0.0,22.0,1.3702465295791626,26.248811721801758,49.156124114990234,0.006391590926796198,0.010315255261957645,-0.9999263882637024,2.637622855144819e-05,1.0,0.8832177693001155,583.574159492394,12.457179069732817,6386985.691297078,4000.0,2.6528754873481395,6.053331840250282,211.0,PiPlus,143313.11497708265,143312.97540668264,1.9326762412674725e-11,7.105427357601002e-15,12000.000000000413,0.0,-8.673617379884035e-19,-1.0,0.0,0.0,33619162.0
0.0,11.0,3.061469316482544,3.2813687324523926,-3.6548080444335938,0.0005069778999313712,0.0002971654466819018,-0.9999998211860657,2.4311034764011597e-05,1.0,0.8093961032283099,555.1960938837129,62.55163449842262,6386987.006181342,4000.0,2.6528754873481395,6.053331840250282,211.0,PiPlus,143313.11497708265,143312.97540668264,1.9326762412674725e-11,7.105427357601002e-15,12000.000000000413,0.0,-8.673617379884035e-19,-1.0,0.0,0.0,33619162.0
0.0,22.0,1.147057294845581,0.2969736158847809,-5.8216118812561035,-4.266861651558429e-06,-0.0008524216245859861,-0.9999996423721313,2.4559631258158535e-05,1.0,0.8182823431004121,552.0032663142033,64.39163979518003,6386987.154119499,4000.0,2.6528754873481395,6.053331840250282,211.0,PiPlus,143313.11497708265,143312.97540668264,1.9326762412674725e-11,7.105427357601002e-15,12000.000000000413,0.0,-8.673617379884035e-19,-1.0,0.0,0.0,33619162.0
0.0,22.0,1.007565975189209,-6.388682842254639,-26.242204666137695,-0.0012247016420587897,-0.0115730045363307,-0.9999322891235352,2.656355862194133e-05,1.0,0.8899140018731941,543.2108850782122,83.9933406620421,6386987.56151033,4000.0,2.6528754873481395,6.053331840250282,211.0,PiPlus,143313.11497708265,143312.97540668264,1.9326762412674725e-11,7.105427357601002e-15,12000.000000000413,0.0,-8.673617379884035e-19,-1.0,0.0,0.0,33619162.0
0.0,11.0,2.462465286254883,-8.645191192626953,0.8426631093025208,-0.008373758755624294,0.000849906587973237,-0.9999645948410034,2.635913762565435e-05,1.0,0.8826068432821862,543.8225137441283,56.82153542950896,6386987.533170804,4000.0,2.6528754873481395,6.053331840250282,211.0,PiPlus,143313.11497708265,143312.97540668264,1.9326762412674725e-11,7.105427357601002e-15,12000.000000000413,0.0,-8.673617379884035e-19,-1.0,0.0,0.0,33619162.0
0.0,11.0,1.3423409461975098,-31.452430725097656,2.2294418811798096,-0.016072241589426994,0.014087038114666939,-0.9997715950012207,2.7317528152583902e-05,1.0,0.9168651225176634,521.3128350386896,53.0373713878986,6386988.576146134,4000.0,2.6528754873481395,6.053331840250282,211.0,PiPlus,143313.11497708265,143312.97540668264,1.9326762412674725e-11,7.105427357601002e-15,12000.000000000413,0.0,-8.673617379884035e-19,-1.0,0.0,0.0,33619162.0
0.0,22.0,1.2832328081130981,13.752870559692383,21.639602661132812,0.0026475286576896906,0.004942598287016153,-0.9999842643737793,2.4887857612303765e-05,1.0,0.830015002988834,568.2625899388563,38.50252435043579,6386986.400751419,4000.0,2.6528754873481395,6.053331840250282,211.0,PiPlus,143313.11497708265,143312.97540668264,1.9326762412674725e-11,7.105427357601002e-15,12000.000000000413,0.0,-8.673617379884035e-19,-1.0,0.0,0.0,33619162.0
0.0,11.0,6.631939888000488,1.963120698928833,-4.119247913360596,-0.0004670716298278421,0.0009281712118536234,-0.999999463558197,2.60643332045576e-05,1.0,0.872068871657882,553.8376764789788,62.87447002252777,6386987.06912297,4000.0,2.6528754873481395,6.053331840250282,211.0,PiPlus,143313.11497708265,143312.97540668264,1.9326762412674725e-11,7.105427357601002e-15,12000.000000000413,0.0,-8.673617379884035e-19,-1.0,0.0,0.0,33619162.0
0.0,22.0,29.932714462280273,0.9341015815734863,-2.532472610473633,0.00013071390276309103,-0.00025339232524856925,-0.9999999403953552,2.4535200419761887e-05,1.0,0.8174090472359062,552.9826443537285,61.18802799166609,6386987.10874048,4000.0,2.6528754873481395,6.053331840250282,211.0,PiPlus,143313.11497708265,143312.97540668264,1.9326762412674725e-11,7.105427357601002e-15,12000.000000000413,0.0,-8.673617379884035e-19,-1.0,0.0,0.0,33619162.0
0.0,22.0,2.070610284805298,-2.586061477661133,-4.337996482849121,-0.0006795934168621898,-0.0006761790718883276,-0.9999995231628418,2.453520338046646e-05,1.0,0.8174091530681752,549.2956648200222,62.61226881552199,6386987.279574935,4000.0,2.6528754873481395,6.053331840250282,211.0,PiPlus,143313.11497708265,143312.97540668264,1.9326762412674725e-11,7.105427357601002e-15,12000.000000000413,0.0,-8.673617379884035e-19,-1.0,0.0,0.0,33619162.0
0.0,22.0,2.1134414672851562,-3.0190205574035645,-2.4340946674346924,-0.0007872875430621207,-0.00020221041631884873,-0.9999996423721313,2.481023835044944e-05,1.0,0.8272404530825695,549.0661404160016,60.673325512011566,6386987.29020984,4000.0,2.6528754873481395,6.053331840250282,211.0,PiPlus,143313.11497708265,143312.97540668264,1.9326762412674725e-11,7.105427357601002e-15,12000.000000000413,0.0,-8.673617379884035e-19,-1.0,0.0,0.0,33619162.0
0.0,-11.0,2.9781582355499268,-2.578333854675293,-2.7475812435150146,0.001546000479720533,0.004410400055348873,-0.9999890923500061,2.5956123217255853e-05,1.0,0.8682008368047754,549.4708772384362,61.031536374554335,6386987.27145655,4000.0,2.6528754873481395,6.053331840250282,211.0,PiPlus,143313.11497708265,143312.97540668264,1.9326762412674725e-11,7.105427357601002e-15,12000.000000000413,0.0,-8.673617379884035e-19,-1.0,0.0,0.0,33619162.0
0.0,22.0,3.0597963333129883,-2.8476431369781494,-2.856328010559082,-0.0007301666773855686,-0.0002924220752902329,-0.9999997019767761,2.6074797521828537e-05,1.0,0.8724429253374659,549.1919010880453,61.11127701046895,6386987.284382778,4000.0,2.6528754873481395,6.053331840250282,211.0,PiPlus,143313.11497708265,143312.97540668264,1.9326762412674725e-11,7.105427357601002e-15,12000.000000000413,0.0,-8.673617379884035e-19,-1.0,0.0,0.0,33619162.0
0.0,22.0,1.3343030214309692,-2.218191623687744,-7.781011581420898,-0.001570264808833599,-0.004361549858003855,-0.9999892711639404,2.774540994730135e-05,1.0,0.9321600295428504,549.298400379663,66.07487963672372,6386987.279448184,4000.0,2.6528754873481395,6.053331840250282,211.0,PiPlus,143313.11497708265,143312.97540668264,1.9326762412674725e-11,7.105427357601002e-15,12000.000000000413,0.0,-8.673617379884035e-19,-1.0,0.0,0.0,33619162.0
0.0,-11.0,3.2141549587249756,-2.75667142868042,-8.55497932434082,-0.00316146039403975,-0.00582084758207202,-0.9999780654907227,2.7745424639373502e-05,1.0,0.9321605547203183,548.6819663017469,66.78774694332441,6386987.308010366,4000.0,2.6528754873481395,6.053331840250282,211.0,PiPlus,143313.11497708265,143312.97540668264,1.9326762412674725e-11,7.105427357601002e-15,12000.000000000413,0.0,-8.673617379884035e-19,-1.0,0.0,0.0,33619162.0
0.0,22.0,2.836773633956909,0.4720841348171234,-3.0231411457061768,4.673290823120624e-05,-0.0003602844662964344,-0.9999999403953552,2.4133162968123704e-05,1.0,0.8030379626995574,552.4720078587301,61.627238991279825,6386987.132400581,4000.0,2.6528754873481395,6.053331840250282,211.0,PiPlus,143313.11497708265,143312.97540668264,1.9326762412674725e-11,7.105427357601002e-15,12000.000000000413,0.0,-8.673617379884035e-19,-1.0,0.0,0.0,33619162.0
0.0,22.0,3.4119279384613037,-0.336620569229126,-4.366998672485352,-7.942435331642628e-05,-0.0005728280520997941,-0.9999998211860657,2.488587752383541e-05,1.0,0.8299442234665476,551.5271107739702,62.8783221389367,6386987.17618194,4000.0,2.6528754873481395,6.053331840250282,211.0,PiPlus,143313.11497708265,143312.97540668264,1.9326762412674725e-11,7.105427357601002e-15,12000.000000000413,0.0,-8.673617379884035e-19,-1.0,0.0,0.0,33619162.0
0.0,22.0,6.484654903411865,1.4417331218719482,-11.522430419921875,0.0004702206060755998,-0.0022517861798405647,-0.9999973773956299,2.5149200327694624e-05,1.0,0.8393568646500731,552.5398922165846,70.18139114946459,6386987.129255191,4000.0,2.6528754873481395,6.053331840250282,211.0,PiPlus,143313.11497708265,143312.97540668264,1.9326762412674725e-11,7.105427357601002e-15,12000.000000000413,0.0,-8.673617379884035e-19,-1.0,0.0,0.0,33619162.0
0.0,22.0,1.1794602870941162,3.4172627925872803,-11.360960960388184,0.0015676739858463407,-0.002128040185198188,-0.9999964833259583,2.5845538649062353e-05,1.0,0.8642479210466817,554.5193106313808,70.22914978904514,6386987.037539774,4000.0,2.6528754873481395,6.053331840250282,211.0,PiPlus,143313.11497708265,143312.97540668264,1.9326762412674725e-11,7.105427357601002e-15,12000.000000000413,0.0,-8.673617379884035e-19,-1.0,0.0,0.0,33619162.0
0.0,-11.0,2.231914520263672,1.6223578453063965,-13.49885368347168,0.0031571779400110245,-0.009553485549986362,-0.9999493956565857,2.638543921723206e-05,1.0,0.8835470104095611,552.5111186715432,72.16584183241874,6386987.130588399,4000.0,2.6528754873481395,6.053331840250282,211.0,PiPlus,143313.11497708265,143312.97540668264,1.9326762412674725e-11,7.105427357601002e-15,12000.000000000413,0.0,-8.673617379884035e-19,-1.0,0.0,0.0,33619162.0
0.0,22.0,1.5242785215377808,16.650117874145508,8.59170150756836,0.00430429307743907,0.003294938476756215,-0.9999853372573853,2.5976996719807428e-05,1.0,0.868946973435868,569.766114474828,51.78319930534641,6386986.33108632,4000.0,2.6528754873481395,6.053331840250282,211.0,PiPlus,143313.11497708265,143312.97540668264,1.9326762412674725e-11,7.105427357601002e-15,12000.000000000413,0.0,-8.673617379884035e-19,-1.0,0.0,0.0,33619162.0
0.0,11.0,1.4768306016921997,-1.3911948204040527,-8.779184341430664,0.0005933918873779476,0.003960780333727598,-0.9999919533729553,2.6261494492288396e-05,1.0,0.8791165273469959,550.0147559870587,67.15469698537308,6386987.246256186,4000.0,2.6528754873481395,6.053331840250282,211.0,PiPlus,143313.11497708265,143312.97540668264,1.9326762412674725e-11,7.105427357601002e-15,12000.000000000413,0.0,-8.673617379884035e-19,-1.0,0.0,0.0,33619162.0
0.0,22.0,9.191876411437988,0.9591332674026489,-11.164033889770508,0.00018694480240810663,-0.0018685994436964393,-0.9999982118606567,2.6229278844168017e-05,1.0,0.8779649585052256,552.0982514765273,69.77410082806074,6386987.149718406,4000.0,2.6528754873481395,6.053331840250282,211.0,PiPlus,143313.11497708265,143312.97540668264,1.9326762412674725e-11,7.105427357601002e-15,12000.000000000413,0.0,-8.673617379884035e-19,-1.0,0.0,0.0,33619162.0
0.0,22.0,1.65290367603302,-20.800048828125,33.02433776855469,-0.00601421482861042,0.010882120579481125,-0.9999226927757263,2.6498626189947286e-05,1.0,0.8875929507732659,535.1384370922342,23.537520392008837,6386987.935543394,4000.0,2.6528754873481395,6.053331840250282,211.0,PiPlus,143313.11497708265,143312.97540668264,1.9326762412674725e-11,7.105427357601002e-15,12000.000000000413,0.0,-8.673617379884035e-19,-1.0,0.0,0.0,33619162.0
0.0,-11.0,1.545998454093933,-29.212818145751953,-37.63325119018555,-0.002466991078108549,-0.004728246480226517,-0.9999857544898987,2.2167895582031373e-05,1.0,0.7327882294297333,519.3383924170304,92.91397317717451,6386988.667631,4000.0,2.6528754873481395,6.053331840250282,211.0,PiPlus,143313.11497708265,143312.97540668264,1.9326762412674725e-11,7.105427357601002e-15,12000.000000000413,0.0,-8.673617379884035e-19,-1.0,0.0,0.0,33619162.0
0.0,22.0,13.97903060913086,4.6743574142456055,-3.1770503520965576,0.001068957382813096,-0.0004250473575666547,-0.9999993443489075,2.1589188604463264e-05,1.0,0.7121019802693171,556.6301584554698,62.223437119265576,6386986.939734637,4000.0,2.6528754873481395,6.053331840250282,211.0,PiPlus,143313.11497708265,143312.97540668264,1.9326762412674725e-11,7.105427357601002e-15,12000.000000000413,0.0,-8.673617379884035e-19,-1.0,0.0,0.0,33619162.0
0.0,22.0,2.341184616088867,9.13483715057373,-7.750190734863281,0.002536682179197669,-0.0018822290003299713,-0.9999949932098389,2.21662559519176e-05,1.0,0.7327296198079746,560.579273859683,67.24145447050186,6386986.75675424,4000.0,2.6528754873481395,6.053331840250282,211.0,PiPlus,143313.11497708265,143312.97540668264,1.9326762412674725e-11,7.105427357601002e-15,12000.000000000413,0.0,-8.673617379884035e-19,-1.0,0.0,0.0,33619162.0
0.0,-11.0,3.755708694458008,4.824357986450195,-14.973095893859863,0.0016608340665698051,-0.007887081243097782,-0.9999675154685974,2.31226583589335e-05,1.0,0.7669168324320426,555.5365541650101,73.96952807055602,6386986.990406275,4000.0,2.6528754873481395,6.053331840250282,211.0,PiPlus,143313.11497708265,143312.97540668264,1.9326762412674725e-11,7.105427357601002e-15,12000.000000000413,0.0,-8.673617379884035e-19,-1.0,0.0,0.0,33619162.0
0.0,22.0,4.228580951690674,-0.1375182718038559,-7.541927814483643,-3.805206506513059e-05,-0.0014940485125407577,-0.9999988675117493,2.164220279176561e-05,1.0,0.7139970061288321,551.3904401338374,66.05654456920156,6386987.18251451,4000.0,2.6528754873481395,6.053331840250282,211.0,PiPlus,143313.11497708265,143312.97540668264,1.9326762412674725e-11,7.105427357601002e-15,12000.000000000413,0.0,-8.673617379884035e-19,-1.0,0.0,0.0,33619162.0
0.0,11.0,3.7534127235412598,3.932478904724121,11.444560050964355,-0.00024102587485685945,0.0070932540111243725,-0.99997478723526,2.3526626738132002e-05,1.0,0.7813569392027375,557.4334639713644,47.60512020645584,6386986.902513855,4000.0,2.6528754873481395,6.053331840250282,211.0,PiPlus,143313.11497708265,143312.97540668264,1.9326762412674725e-11,7.105427357601002e-15,12000.000000000413,0.0,-8.673617379884035e-19,-1.0,0.0,0.0,33619162.0
0.0,11.0,7.762321472167969,-0.35742539167404175,15.795709609985352,-0.0012441114522516727,0.004909732844680548,-0.9999871850013733,2.3122618510496675e-05,1.0,0.7669154080243115,553.6304063559282,42.825843780834596,6386987.078726733,4000.0,2.6528754873481395,6.053331840250282,211.0,PiPlus,143313.11497708265,143312.97540668264,1.9326762412674725e-11,7.105427357601002e-15,12000.000000000413,0.0,-8.673617379884035e-19,-1.0,0.0,0.0,33619162.0
0.0,-11.0,3.00649094581604,-26.81424331665039,13.971392631530762,-0.01004184503108263,0.0025572162121534348,-0.9999462962150574,2.48095474493772e-05,1.0,0.8272157563841029,527.1571277924864,41.85000782602181,6386988.30535359,4000.0,2.6528754873481395,6.053331840250282,211.0,PiPlus,143313.11497708265,143312.97540668264,1.9326762412674725e-11,7.105427357601002e-15,12000.000000000413,0.0,-8.673617379884035e-19,-1.0,0.0,0.0,33619162.0
0.0,-11.0,1.165790319442749,2.819274663925171,0.3394624888896942,-0.0008313094149343669,-0.0023526372388005257,-0.9999969005584717,2.3620313161773264e-05,1.0,0.784705820031055,555.157829770414,58.53090561725868,6386987.007954291,4000.0,2.6528754873481395,6.053331840250282,211.0,PiPlus,143313.11497708265,143312.97540668264,1.9326762412674725e-11,7.105427357601002e-15,12000.000000000413,0.0,-8.673617379884035e-19,-1.0,0.0,0.0,33619162.0
0.0,-11.0,1.480974793434143,3.7404274940490723,-17.67223358154297,0.0023177145048975945,-0.004310116171836853,-0.9999880194664001,2.4766951192671055e-05,1.0,0.8256931260829664,554.1754924976901,76.53931086687184,6386987.053470424,4000.0,2.6528754873481395,6.053331840250282,211.0,PiPlus,143313.11497708265,143312.97540668264,1.9326762412674725e-11,7.105427357601002e-15,12000.000000000413,0.0,-8.673617379884035e-19,-1.0,0.0,0.0,33619162.0
0.0,11.0,1.3112740516662598,3.7268736362457275,-17.472867965698242,-0.0015185113297775388,1.6622703697066754e-05,-0.9999988675117493,2.4766950282505188e-05,1.0,0.8256930935485083,554.183030055672,76.33962756990594,6386987.053121176,4000.0,2.6528754873481395,6.053331840250282,211.0,PiPlus,143313.11497708265,143312.97540668264,1.9326762412674725e-11,7.105427357601002e-15,12000.000000000413,0.0,-8.673617379884035e-19,-1.0,0.0,0.0,33619162.0
0.0,11.0,1.3139032125473022,3.0652811527252197,5.784996509552002,-0.0021925256587564945,0.005548509769141674,-0.9999821782112122,2.3892825341279e-05,1.0,0.7944469412945191,555.9758410291221,53.1416773822311,6386986.970052126,4000.0,2.6528754873481395,6.053331840250282,211.0,PiPlus,143313.11497708265,143312.97540668264,1.9326762412674725e-11,7.105427357601002e-15,12000.000000000413,0.0,-8.673617379884035e-19,-1.0,0.0,0.0,33619162.0
0.0,-11.0,1.1976829767227173,16.055721282958984,-5.8383073806762695,0.01705518737435341,-0.012697520665824413,-0.9997739195823669,2.47133464096188e-05,1.0,0.8237769890025585,567.6555923478032,66.07006730644176,6386986.4288763665,4000.0,2.6528754873481395,6.053331840250282,211.0,PiPlus,143313.11497708265,143312.97540668264,1.9326762412674725e-11,7.105427357601002e-15,12000.000000000413,0.0,-8.673617379884035e-19,-1.0,0.0,0.0,33619162.0
0.0,11.0,5.330421447753906,8.662819862365723,3.6087067127227783,-0.0003953932027798146,0.0017110161716118455,-0.9999984502792358,2.6108018757415175e-05,1.0,0.8736304395431007,561.3069504635713,55.896116154724766,6386986.723037689,4000.0,2.6528754873481395,6.053331840250282,211.0,PiPlus,143313.11497708265,143312.97540668264,1.9326762412674725e-11,7.105427357601002e-15,12000.000000000413,0.0,-8.673617379884035e-19,-1.0,0.0,0.0,33619162.0
0.0,22.0,9.943350791931152,9.566034317016602,4.278360843658447,0.001560550183057785,0.0010907510295510292,-0.9999982118606567,2.557027021948256e-05,1.0,0.8544082758704424,562.274708265983,55.325443601873815,6386986.678197088,4000.0,2.6528754873481395,6.053331840250282,211.0,PiPlus,143313.11497708265,143312.97540668264,1.9326762412674725e-11,7.105427357601002e-15,12000.000000000413,0.0,-8.673617379884035e-19,-1.0,0.0,0.0,33619162.0
0.0,-11.0,1.070779800415039,3.0677571296691895,-50.5340576171875,0.0016745186876505613,-0.015860239043831825,-0.9998728036880493,2.5598455979106233e-05,1.0,0.8554157937835685,550.0455884486095,109.14696701315285,6386987.244827578,4000.0,2.6528754873481395,6.053331840250282,211.0,PiPlus,143313.11497708265,143312.97540668264,1.9326762412674725e-11,7.105427357601002e-15,12000.000000000413,0.0,-8.673617379884035e-19,-1.0,0.0,0.0,33619162.0
0.0,22.0,7.5259575843811035,0.5055220127105713,-3.3253345489501953,-0.00020619247516151518,-0.0003435093385633081,-0.9999999403953552,2.6051203485486912e-05,1.0,0.8715995414948972,552.4733902655579,61.931273577290646,6386987.132336527,4000.0,2.6528754873481395,6.053331840250282,211.0,PiPlus,143313.11497708265,143312.97540668264,1.9326762412674725e-11,7.105427357601002e-15,12000.000000000413,0.0,-8.673617379884035e-19,-1.0,0.0,0.0,33619162.0
0.0,-11.0,4.501986980438232,-3.560044288635254,-4.60441780090332,-0.0021917284466326237,-0.004473791923373938,-0.9999876022338867,2.6798906098450953e-05,1.0,0.8983266471791344,548.3000856698897,62.774494098212486,6386987.325704625,4000.0,2.6528754873481395,6.053331840250282,211.0,PiPlus,143313.11497708265,143312.97540668264,1.9326762412674725e-11,7.105427357601002e-15,12000.000000000413,0.0,-8.673617379884035e-19,-1.0,0.0,0.0,33619162.0
